165:	1.905160461320E-04
166:	1.915356260724E-04
167:	1.925566612044E-04
168:	1.935784530360E-04
169:	1.945990807144E-04
170:	1.956222986337E-04
171:	1.966444688151E-04
172:	1.976669300348E-04
173:	1.986906281672E-04
174:	1.997147337534E-04
175:	2.007385191973E-04
176:	2.017623919528E-04
177:	2.027887676377E-04
178:	2.038140810328E-04
179:	2.048397727776E-04
180:	2.058663667412E-04
181:	2.068931207759E-04
182:	2.079203259200E-04
183:	2.089487388730E-04
184:	2.099776611431E-04
185:	2.110062050633E-04
186:	2.120348945027E-04
187:	2.130640496034E-04
188:	2.140945143765E-04
189:	2.151244698325E-04
190:	2.161556039937E-04
191:	2.171869564336E-04
192:	2.182195748901E-04
193:	2.192522515543E-04
194:	2.202860923717E-04
195:	2.213206025772E-04
196:	2.223555202363E-04
197:	2.233900304418E-04
198:	2.244255883852E-04
199:	2.254616847495E-04
200:	2.264987560920E-04
201:	2.275352890138E-04
202:	2.285735245096E-04
203:	2.296108286828E-04
204:	2.306499081897E-04
205:	2.316894679097E-04
206:	2.327289257664E-04
207:	2.337677142350E-04
208:	2.348085254198E-04
209:	2.358500787523E-04
210:	2.368908753851E-04
211:	2.379330835538E-04
212:	2.389757282799E-04
213:	2.400183147984E-04
214:	2.410622109892E-04
215:	2.421069366392E-04
216:	2.431505854474E-04
217:	2.441972319502E-04
218:	2.452422340866E-04
219:	2.462897973601E-04
220:	2.473362255841E-04
221:	2.483848365955E-04
222:	2.494339423720E-04
223:	2.504840376787E-04
224:	2.515334927011E-04
225:	2.525851887185E-04
226:	2.536362444516E-04
227:	2.546889008954E-04
228:	2.557413536124E-04
229:	2.567949413788E-04
230:	2.578496641945E-04
231:	2.589048817754E-04
232:	2.599600993562E-04
233:	2.610164228827E-04
234:	2.620733866934E-04
235:	2.631312236190E-04
236:	2.641906321514E-04
237:	2.652497787494E-04
238:	2.663094492164E-04
239:	2.673707203940E-04
240:	2.684323408175E-04
241:	2.694941940717E-04
242:	2.705568622332E-04
243:	2.716202870943E-04
244:	2.726852835622E-04
245:	2.737496979535E-04
246:	2.748156839516E-04
247:	2.758821065072E-04
248:	2.769488492049E-04
249:	2.780162903946E-04
250:	2.790863218252E-04
251:	2.801549562719E-04
252:	2.812252496369E-04
253:	2.822958049364E-04
254:	2.833678736351E-04
255:	2.844398259185E-04
256:	2.855130587704E-04
257:	2.865863207262E-04
258:	2.876599901356E-04
259:	2.887358714361E-04
260:	2.898116363212E-04
261:	2.908876340371E-04
262:	2.919652615674E-04
263:	2.930429182015E-04
264:	2.941211278085E-04
265:	2.952004433610E-04
266:	2.962814469356E-04
267:	2.973625960294E-04
268:	2.984435705002E-04
269:	2.995256800205E-04
270:	3.006089827977E-04
271:	3.016917908099E-04
272:	3.027752973139E-04
273:	3.038607537746E-04
274:	3.049465885852E-04
275:	3.060329763684E-04
276:	3.071201499552E-04
277:	3.082080802415E-04
278:	3.092968545388E-04
279:	3.103849594481E-04
280:	3.114755090792E-04
281:	3.125658549834E-04
282:	3.136575105600E-04
283:	3.147497482132E-04
284:	3.158428007737E-04
285:	3.169366682414E-04
286:	3.180311759934E-04
287:	3.191268770024E-04
288:	3.202229272574E-04
289:	3.213194140699E-04
290:	3.224184038118E-04
291:	3.235173644498E-04
292:	3.246159467380E-04
293:	3.257165080868E-04
294:	3.268176224083E-04
295:	3.279196098447E-04
296:	3.290221211500E-04
297:	3.301262331661E-04
298:	3.312308690511E-04
299:	3.323359705973E-04
300:	3.334422945045E-04
301:	3.345495788381E-04
302:	3.356577653904E-04
303:	3.367669414729E-04
304:	3.378767869435E-04
305:	3.389873600099E-04
306:	3.400994464755E-04
307:	3.412110963836E-04
308:	3.423242887948E-04
309:	3.434372483753E-04
310:	3.445523907430E-04
311:	3.456678241491E-04
312:	3.467833739705E-04
313:	3.479004080873E-04
314:	3.490177041385E-04
315:	3.501364553813E-04
316:	3.512547118589E-04
317:	3.523744526319E-04
318:	3.534947463777E-04
319:	3.546160587575E-04
320:	3.557378659025E-04
321:	3.568604879547E-04
322:	3.579836920835E-04
323:	3.591077984311E-04
324:	3.602323122323E-04
325:	3.613576700445E-04
326:	3.624830278568E-04
327:	3.636097535491E-04
328:	3.647370322142E-04
329:	3.658649802674E-04
330:	3.669928701129E-04
331:	3.681224479806E-04
332:	3.692522586789E-04
333:	3.703823895194E-04
334:	3.715136845130E-04
335:	3.726453869604E-04
336:	3.737779334188E-04
337:	3.749105089810E-04
338:	3.760443651117E-04
339:	3.771783085540E-04
340:	3.783123102039E-04
341:	3.794487565756E-04
342:	3.805839805864E-04
343:	3.817200195044E-04
344:	3.828574263025E-04
345:	3.839950659312E-04
346:	3.851329965983E-04
347:	3.862717421725E-04
348:	3.874109243043E-04
349:	3.885503101628E-04
350:	3.896908019669E-04
351:	3.908314683940E-04
352:	3.919728042092E-04
353:	3.931145474780E-04
354:	3.942562325392E-04
355:	3.953997220378E-04
356:	3.965431533288E-04
357:	3.976868756581E-04
358:	3.988308599219E-04
359:	3.999758628197E-04
360:	4.011213895865E-04
361:	4.022668290418E-04
362:	4.034138983116E-04
363:	4.045602981932E-04
364:	4.057076002937E-04
365:	4.068554553669E-04
366:	4.080028738827E-04
367:	4.091521841474E-04
368:	4.103011160623E-04
369:	4.114507755730E-04
370:	4.126010171603E-04
371:	4.137505311519E-04
372:	4.149021697231E-04
373:	4.160536918789E-04
374:	4.172041662969E-04
375:	4.183574637864E-04
376:	4.195094807073E-04
377:	4.206626617815E-04
378:	4.218167159706E-04
379:	4.229696642142E-04
380:	4.241241549607E-04
381:	4.252780054230E-04
382:	4.264336021151E-04
383:	4.275887913536E-04
384:	4.287440096959E-04
385:	4.299003630877E-04
386:	4.310568619985E-04
387:	4.322133318055E-04
388:	4.333709948696E-04
389:	4.345279885456E-04
390:	4.356861754786E-04
391:	4.368435184006E-04
392:	4.380030150060E-04
393:	4.391609691083E-04
394:	4.403206694406E-04
395:	4.414798459038E-04
396:	4.426396335475E-04
397:	4.437996540219E-04
398:	4.449598200154E-04
399:	4.461209755391E-04
400:	4.472810542211E-04
401:	4.484430246521E-04
402:	4.496039764490E-04
403:	4.507660632953E-04
404:	4.519276262727E-04
405:	4.530903825071E-04
406:	4.542531969491E-04
407:	4.554153711069E-04
408:	4.565791168716E-04
409:	4.577416111715E-04
410:	4.589058225974E-04
411:	4.600691027008E-04
412:	4.612336342689E-04
413:	4.623972054105E-04
414:	4.635619698092E-04
415:	4.647262685467E-04
416:	4.658912657760E-04
417:	4.670560883824E-04
418:	4.682217841037E-04
419:	4.693868686445E-04
420:	4.705524479505E-04
421:	4.717181727756E-04
422:	4.728845378850E-04
423:	4.740508738905E-04
424:	4.752167442348E-04
425:	4.763836623169E-04
426:	4.775498236995E-04
427:	4.787166253664E-04
428:	4.798833688255E-04
429:	4.810505779460E-04
430:	4.822178161703E-04
431:	4.833853745367E-04
432:	4.845524090342E-04
433:	4.857200547121E-04
434:	4.868877294939E-04
435:	4.880554915871E-04
436:	4.892236320302E-04
437:	4.903917433694E-04
438:	4.915595054626E-04
439:	4.927276750095E-04
440:	4.938963102177E-04
441:	4.950643051416E-04
442:	4.962334642187E-04
443:	4.974020994268E-04
444:	4.985712585039E-04
445:	4.997394862585E-04
446:	5.009092856199E-04
447:	5.020776297897E-04
448:	5.032478366047E-04
449:	5.044164718129E-04
450:	5.055859801359E-04
451:	5.067553720437E-04
452:	5.079256952740E-04
453:	5.090950289741E-04
454:	5.102651193738E-04
455:	5.114352679811E-04
456:	5.126059986651E-04
457:	5.137754487805E-04
458:	5.149460048415E-04
459:	5.161163280718E-04
460:	5.172865348868E-04
461:	5.184574401937E-04
462:	5.196271231398E-04
463:	5.207981448621E-04
464:	5.219678860158E-04
465:	5.231390241534E-04
466:	5.243086488917E-04
467:	5.254785064608E-04
468:	5.266490625218E-04
469:	5.278190947138E-04
470:	5.289890104905E-04
471:	5.301591590978E-04
472:	5.313295405358E-04
473:	5.324994563125E-04
474:	5.336701869965E-04
475:	5.348407430574E-04
476:	5.360109498724E-04
477:	5.371820298024E-04
478:	5.383524694480E-04
479:	5.395233747549E-04
480:	5.406940472312E-04
481:	5.418655346148E-04
482:	5.430356250145E-04
483:	5.442062392831E-04
484:	5.453773192130E-04
485:	5.465471185744E-04
486:	5.477178492583E-04
487:	5.488882889040E-04
488:	5.500585539266E-04
489:	5.512284114957E-04
490:	5.523985601030E-04
491:	5.535688251257E-04
492:	5.547382752411E-04
493:	5.559083074331E-04
494:	5.570777575485E-04
495:	5.582466255873E-04
496:	5.594163085334E-04
497:	5.605853511952E-04
498:	5.617542774417E-04
499:	5.629229126498E-04
500:	5.640910821967E-04
501:	5.652598338202E-04
502:	5.664277705364E-04
503:	5.675956490450E-04
504:	5.687630618922E-04
505:	5.699305911548E-04
506:	5.710974801332E-04
507:	5.722642526962E-04
508:	5.734314909205E-04
509:	5.745980888605E-04
510:	5.757638136856E-04
511:	5.769299459644E-04
512:	5.780953215435E-04
513:	5.792609299533E-04
514:	5.804257234558E-04
515:	5.815899348818E-04
516:	5.827546701767E-04
517:	5.839185905643E-04
518:	5.850822781213E-04
519:	5.862455582246E-04
520:	5.874088383280E-04
521:	5.885714781471E-04
522:	5.897334776819E-04
523:	5.908958846703E-04
524:	5.920578259975E-04
525:	5.932186031714E-04
526:	5.943797877990E-04
527:	5.955401575193E-04
528:	5.967008764856E-04
529:	5.978604312986E-04
530:	5.990196950734E-04
531:	6.001786678098E-04
532:	6.013371748850E-04
533:	6.024955073372E-04
534:	6.036532577127E-04
535:	6.048106006347E-04
536:	6.059674196877E-04
537:	6.071236566640E-04
538:	6.082801264711E-04
539:	6.094354903325E-04
540:	6.105903303251E-04
541:	6.117448210716E-04
542:	6.128990789875E-04
543:	6.140525219962E-04
544:	6.152059067972E-04
545:	6.163585348986E-04
546:	6.175102316774E-04
547:	6.186616374180E-04
548:	6.198129267432E-04
549:	6.209631683305E-04
550:	6.221131188795E-04
551:	6.232624873519E-04
552:	6.244110991247E-04
553:	6.255594198592E-04
554:	6.267070421018E-04
555:	6.278542568907E-04
556:	6.290006567724E-04
557:	6.301463581622E-04
558:	6.312918267213E-04
559:	6.324363639578E-04
560:	6.335803773254E-04
561:	6.347238086164E-04
562:	6.358660757542E-04
563:	6.370084593073E-04
564:	6.381499115378E-04
565:	6.392904906534E-04
566:	6.404301384464E-04
567:	6.415694952011E-04
568:	6.427085609175E-04
569:	6.438461132348E-04
570:	6.449833163060E-04
571:	6.461193552241E-04
572:	6.472551613115E-04
573:	6.483900360763E-04
574:	6.495242705569E-04
575:	6.506580975838E-04
576:	6.517902365886E-04
577:	6.529222591780E-04
578:	6.540529429913E-04
579:	6.551828701049E-04
580:	6.563123897649E-04
581:	6.574406870641E-04
582:	6.585685769096E-04
583:	6.596947787330E-04
584:	6.608212715946E-04
585:	6.619461346418E-04
586:	6.630708230659E-04
587:	6.641941727139E-04
588:	6.653167074546E-04
589:	6.664384854957E-04
590:	6.675594486296E-04
591:	6.686793058179E-04
592:	6.697982898913E-04
593:	6.709162262268E-04
594:	6.720335804857E-04
595:	6.731501780450E-04
596:	6.742654368281E-04
597:	6.753802881576E-04
598:	6.764936842956E-04
599:	6.776064983569E-04
600:	6.787178572267E-04
601:	6.798285176046E-04
602:	6.809381884523E-04
603:	6.820468115620E-04
604:	6.831538630649E-04
605:	6.842601578683E-04
606:	6.853660452180E-04
607:	6.864703609608E-04
608:	6.875735125504E-04
609:	6.886753835715E-04
610:	6.897767889313E-04
611:	6.908759824000E-04
612:	6.919743609615E-04
613:	6.930720410310E-04
614:	6.941678584553E-04
615:	6.952625699341E-04
616:	6.963560008444E-04
617:	6.974475691095E-04
618:	6.985384388827E-04
619:	6.996279116720E-04
620:	7.007161038928E-04
621:	7.018027245067E-04
622:	7.028886466287E-04
623:	7.039722986519E-04
624:	7.050548447296E-04
625:	7.061369833536E-04
626:	7.072171429172E-04
627:	7.082954980433E-04
628:	7.093726890162E-04
629:	7.104498217814E-04
630:	7.115253247321E-04
631:	7.125992560759E-04
632:	7.136727217585E-04
633:	7.147439173423E-04
634:	7.158137159422E-04
635:	7.168831070885E-04
636:	7.179514504969E-04
637:	7.190176402219E-04
638:	7.200831896625E-04
639:	7.211468764581E-04
640:	7.222093408927E-04
641:	7.232706993818E-04
642:	7.243304280564E-04
643:	7.253899239004E-04
644:	7.264470914379E-04
645:	7.275032694452E-04
646:	7.285581086762E-04
647:	7.296115509234E-04
648:	7.306635961868E-04
649:	7.317141862586E-04
650:	7.327638450079E-04
651:	7.338119321503E-04
652:	7.348589133471E-04
653:	7.359043229371E-04
654:	7.369488012046E-04
655:	7.379925809801E-04
656:	7.390337996185E-04
657:	7.400735630654E-04
658:	7.411127444357E-04
659:	7.421510526910E-04
660:	7.431874400936E-04
661:	7.442222558893E-04
662:	7.452561985701E-04
663:	7.462895009667E-04
664:	7.473204750568E-04
665:	7.483506342396E-04
666:	7.493792218156E-04
667:	7.504071691073E-04
668:	7.514329045080E-04
669:	7.524579414167E-04
670:	7.534814649262E-04
671:	7.545038242824E-04
672:	7.555246120319E-04
673:	7.565441774204E-04
674:	7.575630443171E-04
675:	7.585800485685E-04
676:	7.595958304591E-04
677:	7.606106228195E-04
678:	7.616236107424E-04
679:	7.626355509274E-04
680:	7.636461523362E-04
681:	7.646552985534E-04
682:	7.656635716558E-04
683:	7.666703313589E-04
684:	7.676758687012E-04
685:	7.686793687753E-04
686:	7.696820539422E-04
687:	7.706840406172E-04
688:	7.716841064394E-04
689:	7.726829499006E-04
690:	7.736804545857E-04
691:	7.746763294563E-04
692:	7.756718550809E-04
693:	7.766651106067E-04
694:	7.776577258483E-04
695:	7.786485948600E-04
696:	7.796378340572E-04
697:	7.806262583472E-04
698:	7.816139259376E-04
699:	7.825996144675E-04
700:	7.835842552595E-04
701:	7.845676154830E-04
702:	7.855495205149E-04
703:	7.865300867707E-04
704:	7.875095470808E-04
705:	7.884878432378E-04
706:	7.894650916569E-04
707:	7.904398953542E-04
708:	7.914145826362E-04
709:	7.923879311420E-04
710:	7.933590095490E-04
711:	7.943303207867E-04
712:	7.952990708873E-04
713:	7.962673553266E-04
714:	7.972337189130E-04
715:	7.981998496689E-04
716:	7.991641759872E-04
717:	8.001266978681E-04
718:	8.010888705030E-04
719:	8.020494715311E-04
720:	8.030085591599E-04
721:	8.039670647122E-04
722:	8.049231255427E-04
723:	8.058787789196E-04
724:	8.068332099356E-04
725:	8.077858365141E-04
726:	8.087370661087E-04
727:	8.096880046651E-04
728:	8.106366149150E-04
729:	8.115842356347E-04
730:	8.125309250318E-04
731:	8.134763338603E-04
732:	8.144196472131E-04
733:	8.153620874509E-04
734:	8.163033053279E-04
735:	8.172436500899E-04
736:	8.181820157915E-04
737:	8.191194501705E-04
738:	8.200553711504E-04
739:	8.209903026000E-04
740:	8.219241281040E-04
741:	8.228559163399E-04
742:	8.237873553298E-04
743:	8.247166988440E-04
744:	8.256445289589E-04
745:	8.265720680356E-04
746:	8.274971623905E-04
747:	8.284219657071E-04
748:	8.293451392092E-04
749:	8.302675560117E-04
750:	8.311876445077E-04
751:	8.321070927195E-04
752:	8.330254931934E-04
753:	8.339421474375E-04
754:	8.348578121513E-04
755:	8.357717888430E-04
756:	8.366848342121E-04
757:	8.375971810892E-04
758:	8.385071996599E-04
759:	8.394168689847E-04
760:	8.403243846260E-04
761:	8.412314928137E-04
762:	8.421373204328E-04
763:	8.430414600298E-04
764:	8.439441444352E-04
765:	8.448458975181E-04
766:	8.457469521090E-04
767:	8.466458530165E-04
768:	8.475442882627E-04
769:	8.484413847327E-04
770:	8.493371424265E-04
771:	8.502318523824E-04
772:	8.511256310157E-04
773:	8.520181290805E-04
774:	8.529096958227E-04
775:	8.537999819964E-04
776:	8.546892786399E-04
777:	8.555769454688E-04
778:	8.564630988985E-04
779:	8.573489030823E-04
780:	8.582329610363E-04
781:	8.591157384217E-04
782:	8.599976426922E-04
783:	8.608775096945E-04
784:	8.617573766969E-04
785:	8.626351482235E-04
786:	8.635111735202E-04
787:	8.643871406093E-04
788:	8.652610704303E-04
789:	8.661345927976E-04
790:	8.670061943121E-04
791:	8.678768062964E-04
792:	8.687458466738E-04
793:	8.696138393134E-04
794:	8.704810170457E-04
795:	8.713466813788E-04
796:	8.722111815587E-04
797:	8.730738773011E-04
798:	8.739361655898E-04
799:	8.747970568947E-04
800:	8.756572497077E-04
801:	8.765153470449E-04
802:	8.773725130595E-04
803:	8.782287477516E-04
804:	8.790845167823E-04
805:	8.799378992990E-04
806:	8.807904669084E-04
807:	8.816418703645E-04
808:	8.824926917441E-04
809:	8.833421743475E-04
810:	8.841910166666E-04
811:	8.850386366248E-04
812:	8.858849760145E-04
813:	8.867309661582E-04
814:	8.875752682798E-04
815:	8.884188137017E-04
816:	8.892609621398E-04
817:	8.901018882170E-04
818:	8.909417083487E-04
819:	8.917807135731E-04
820:	8.926181471907E-04
821:	8.934553479776E-04
822:	8.942912681960E-04
823:	8.951246854849E-04
824:	8.959584520198E-04
825:	8.967901812866E-04
826:	8.976217359304E-04
827:	8.984518935904E-04
828:	8.992802468129E-04
829:	9.001077269204E-04
830:	9.009349159896E-04
831:	9.017601259984E-04
832:	9.025848121382E-04
833:	9.034078684635E-04
834:	9.042300516739E-04
835:	9.050512453541E-04
836:	9.058709256351E-04
837:	9.066897328012E-04
838:	9.075078414753E-04
839:	9.083240292966E-04
840:	9.091391111724E-04
841:	9.099538438022E-04
842:	9.107666555792E-04
843:	9.115785360336E-04
844:	9.123894851655E-04
845:	9.131996775977E-04
846:	9.140077163465E-04
847:	9.148155804724E-04
848:	9.156216401607E-04
849:	9.164267103188E-04
850:	9.172307327390E-04
851:	9.180341730826E-04
852:	9.188355761580E-04
853:	9.196366299875E-04
854:	9.204361122102E-04
855:	9.212344884872E-04
856:	9.220319334418E-04
857:	9.228285634890E-04
858:	9.236234473065E-04
859:	9.244178072549E-04
860:	9.252100717276E-04
861:	9.260026854463E-04
862:	9.267934947275E-04
863:	9.275834308937E-04
864:	9.283722611144E-04
865:	9.291598689742E-04
866:	9.299461962655E-04
867:	9.307319996879E-04
868:	9.315164643340E-04
869:	9.322994155809E-04
870:	9.330819593742E-04
871:	9.338629897684E-04
872:	9.346428560093E-04
873:	9.354223147966E-04
874:	9.362001437694E-04
875:	9.369768085890E-04
876:	9.377526002936E-04
877:	9.385266457684E-04
878:	9.393006912433E-04
879:	9.400727576576E-04
880:	9.408450569026E-04
881:	9.416145621799E-04
882:	9.423840674572E-04
883:	9.431517682970E-04
884:	9.439195855521E-04
885:	9.446858312003E-04
886:	9.454505052418E-04
887:	9.462146554142E-04
888:	9.469770011492E-04
889:	9.477388812229E-04
890:	9.485000045970E-04
891:	9.492593817413E-04
892:	9.500180603936E-04
893:	9.507757495157E-04
894:	9.515317506157E-04
895:	9.522878681310E-04
896:	9.530418319628E-04
897:	9.537956793793E-04
898:	9.545476059429E-04
899:	9.552991832606E-04
900:	9.560492471792E-04
901:	9.567989618517E-04
902:	9.575470467098E-04
903:	9.582943166606E-04
904:	9.590410045348E-04
905:	9.597861208022E-04
906:	9.605297818780E-04
907:	9.612732101232E-04
908:	9.620151249692E-04
909:	9.627559338696E-04
910:	9.634964517318E-04
911:	9.642353397794E-04
912:	9.649735293351E-04
913:	9.657111950219E-04
914:	9.664465324022E-04
915:	9.671816951595E-04
916:	9.679167997092E-04
917:	9.686504490674E-04
918:	9.693827596493E-04
919:	9.701150120236E-04
920:	9.708458674140E-04
921:	9.715755004436E-04
922:	9.723044931889E-04
923:	9.730324381962E-04
924:	9.737595682964E-04
925:	9.744861163199E-04
926:	9.752113255672E-04
927:	9.759351960383E-04
928:	9.766590083018E-04
929:	9.773812489584E-04
930:	9.781029075384E-04
931:	9.788244497031E-04
932:	9.795441292226E-04
933:	9.802634594962E-04
934:	9.809815092012E-04
935:	9.816990932450E-04
936:	9.824152803048E-04
937:	9.831308852881E-04
938:	9.838455589488E-04
939:	9.845594177023E-04
940:	9.852724615484E-04
941:	9.859849233180E-04
942:	9.866963373497E-04
943:	9.874064708129E-04
944:	9.881162550300E-04
945:	9.888247586787E-04
946:	9.895323310047E-04
947:	9.902401361614E-04
948:	9.909464279190E-04
949:	9.916520211846E-04
950:	9.923564502969E-04
951:	9.930611122400E-04
952:	9.937648428604E-04
953:	9.944675257429E-04
954:	9.951702086255E-04
955:	9.958714945242E-04
956:	9.965721983463E-04
957:	9.972732514143E-04
958:	9.979719761759E-04
959:	9.986709337682E-04
960:	9.993686107919E-04
961:	1.000065938570E-03
962:	1.000762218609E-03
963:	1.001458149403E-03
964:	1.002153032459E-03
965:	1.002847566269E-03
966:	1.003541518003E-03
967:	1.004233956337E-03
968:	1.004926278256E-03
969:	1.005618134513E-03
970:	1.006308593787E-03
971:	1.006998936646E-03
972:	1.007688930258E-03
973:	1.008377759717E-03
974:	1.009065541439E-03
975:	1.009753788821E-03
976:	1.010440522805E-03
977:	1.011126558296E-03
978:	1.011813408695E-03
979:	1.012497465126E-03
980:	1.013182569295E-03
981:	1.013866392896E-03
982:	1.014549285173E-03
983:	1.015231711790E-03
984:	1.015914371237E-03
985:	1.016595982946E-03
986:	1.017276896164E-03
987:	1.017957809381E-03
988:	1.018636859953E-03
989:	1.019316376187E-03
990:	1.019995077513E-03
991:	1.020672731102E-03
992:	1.021350850351E-03
993:	1.022027805448E-03
994:	1.022703479975E-03
995:	1.023379852995E-03
996:	1.024055061862E-03
997:	1.024729339406E-03
998:	1.025403849781E-03
999:	1.026076963171E-03
1000:	1.026750425808E-03
1001:	1.027423073538E-03
1002:	1.028095255606E-03
1003:	1.028766273521E-03
1004:	1.029437873513E-03
1005:	1.030108425766E-03
1006:	1.030777930282E-03
1007:	1.031447900459E-03
1008:	1.032116706483E-03
1009:	1.032785046846E-03
1010:	1.033453387208E-03
1011:	1.034120912664E-03
1012:	1.034787739627E-03
1013:	1.035454217345E-03
1014:	1.036120811477E-03
1015:	1.036785659380E-03
1016:	1.037450623699E-03
1017:	1.038116286509E-03
1018:	1.038780086674E-03
1019:	1.039443654008E-03
1020:	1.040107221343E-03
1021:	1.040770090185E-03
1022:	1.041432144120E-03
1023:	1.042093965225E-03
1024:	1.042755669914E-03
1025:	1.043416676112E-03
1026:	1.044077216648E-03
1027:	1.044736709446E-03
1028:	1.045396900736E-03
1029:	1.046056277119E-03
1030:	1.046714722179E-03
1031:	1.047373400070E-03
1032:	1.048030797392E-03
1033:	1.048688660376E-03
1034:	1.049345824867E-03
1035:	1.050002174452E-03
1036:	1.050657825544E-03
1037:	1.051313243806E-03
1038:	1.051969127730E-03
1039:	1.052624313161E-03
1040:	1.053278916515E-03
1041:	1.053932937793E-03
1042:	1.054586260580E-03
1043:	1.055239816196E-03
1044:	1.055892324075E-03
1045:	1.056544831954E-03
1046:	1.057197339833E-03
1047:	1.057849032804E-03
1048:	1.058500260115E-03
1049:	1.059150672518E-03
1050:	1.059801317751E-03
1051:	1.060451031663E-03
1052:	1.061101094820E-03
1053:	1.061749760993E-03
1054:	1.062399009243E-03
1055:	1.063047559001E-03
1056:	1.063695410267E-03
1057:	1.064343960024E-03
1058:	1.064991345629E-03
1059:	1.065637683496E-03
1060:	1.066284836270E-03
1061:	1.066931174137E-03
1062:	1.067577162758E-03
1063:	1.068223733455E-03
1064:	1.068868557923E-03
1065:	1.069513033144E-03
1066:	1.070158090442E-03
1067:	1.070802100003E-03
1068:	1.071446691640E-03
1069:	1.072090934031E-03
1070:	1.072733313777E-03
